id_cliente,nombre,tipo,segmento,ciudad,pais,email,fecha_alta,edad
C33738,Dr. Kelly Mclean,Anónimo,Anónimo,Los Ángeles,Estados Unidos,,2022-09-12,
C33739,Lic. Susana Olivo,Persona,Regular,Ciudad de México,México,arnulfo94@example.org,2022-07-07,33.0
C33740,Maureen White,Persona,Regular,Monterrey,México,anamorales@example.org,2024-05-24,52.0
C33741,Fernando Julio Díaz,Persona,Regular,Austin,Estados Unidos,bvelazquez@example.org,2025-03-02,27.0
C33742,Concepción Arco Planas,Anónimo,Anónimo,Bogotá,Colombia,,2020-01-25,
C33743,Dr. Pascual Iglesias,Persona,Friends Plus,Barranquilla,Colombia,robert92@example.com,2020-08-17,62.0
C33744,Sandra Tucker,Anónimo,Anónimo,Sevilla,España,,2024-07-23,
C33745,Ernest Watts,Persona,Regular,Madrid,España,whitejasmine@example.org,2022-05-01,56.0
C33746,Minerva Celia Solano Becerra,Persona,Friends Plus,Madrid,España,princemichelle@example.org,2021-02-18,37.0
C33747,María Alfonso,Persona,Regular,Rosario,Argentina,uterrell@example.com,2022-11-08,32.0
C33748,Melissa Greene,Persona,Regular, Cali,Colombia,hayesjulie@example.com,2020-03-27,50.0
C33749,Nicanor Fajardo-Pazos,Persona,Regular,Bogotá,Colombia,jserrano@example.com,2022-06-14,49.0
C33750,Jorge Velásquez,Anónimo,Anónimo,Barranquilla,Colombia,,2023-06-19,
C33751,Gail Price,Persona,Regular,Querétaro,México,imena@example.com,2020-11-29,42.0
C33752,Regina Bailey,Persona,Friends Plus,Querétaro,México,humberto67@example.com,2023-07-26,28.0
C33753,Alberto Muñoz,Persona,Regular,Medellín,Colombia,loida84@example.com,2024-08-28,27.0
C33754,Carlos Sánchez Guzmán,Persona,Regular,Medellín,Colombia,lllopis@example.org,2023-11-18,60.0
C33755,Verónica Angélica Castañeda,Persona,Friends Plus,Bilbao,España,donatomorales@example.com,2022-02-13,22.0
C33756,Pilar Bianca Padilla Narváez,Persona,Regular,Ciudad de México,México,paulina51@example.com,2023-01-20,42.0
C33757,Juliana de Tamarit,Persona,Regular,Monterrey,México,ameliacaraballo@example.net,2025-04-27,59.0
C33758,César Vergara,Anónimo,Anónimo,Medellín,Colombia,,2022-06-17,
C33759,Mary Garzón Prada,Anónimo,Anónimo,Cali,Colombia,,2022-02-24,
C33760,Nelson Ángel Jiménez,Anónimo,Anónimo,Medellín,Colombia,,2020-05-14,
C33761,Gustavo José Hernández,Persona,Regular,Bogotá,Colombia,lavalos@example.com,2022-07-24,45.0
C33762,Connor Pace,Persona,Regular,Querétaro,México,reynaldo31@example.net,2024-03-01,57.0
C33763,Gary Greene,Anónimo,Anónimo,Austin,Estados Unidos,,2021-10-02,
C33764,José José Hernández,Persona,Regular,Querétaro,México,cristina13@example.com,2020-02-12,30.0
C33765,Nereida Vilanova,Persona,Regular,Barranquilla,Colombia,uarnold@example.net,2024-06-16,51.0
C33766,Leidy Carvajal,Anónimo,Anónimo,Buenos Aires,Argentina,,2020-05-23,
C33767,Chelsea Morrison,Anónimo,Anónimo,Buenos Aires,Argentina,,2022-01-22,
C33768,Olimpia Murcia Bayona,Persona,Friends Plus,Bilbao,España,npardo@example.com,2024-04-14,38.0
C33769,David Williams,Persona,Regular,Cancún,México,fernandezjairo@example.net,2025-04-25,48.0
C33770,Hernando Mata Pedraza,Anónimo,Anónimo,Valencia,España,,2023-09-06,
C33771,Álvaro Peñalver-Roig,Persona,Regular,Los Ángeles,Estados Unidos,everettjennifer@example.com,2024-03-24,52.0
C33772,Rose King,Persona,Regular,Miami,Estados Unidos,timoteoalvarez@example.com,2023-07-31,24.0
C33773,Jared Norman,Anónimo,Anónimo,Guadalajara,México,,2023-03-11,
C33774,Yeni Daniela Lucio,Persona,Regular,Monterrey,México,diana00@example.net,2020-02-06,18.0
C33775,Carrie Taylor,Persona,Regular,Miami ,Estados Unidos,almagroleocadia@example.org,2024-02-05,28.0
C33776,Rufina Morante Murcia,Anónimo,Anónimo,Chicago,Estados Unidos,,2021-11-16,
C33777,Cruz Antúnez Ropero,Persona,Regular,Madrid,España,wnieto@example.net,2022-03-22,35.0
C33778,Felix Arreola,Persona,Regular,Madrid,España,jennifer10@example.net,2021-12-16,22.0
C33779,Taylor Ortiz,Anónimo,Anónimo, San Francisco,Estados Unidos,,2021-08-20,
C33780,Pérez-Buitrago,Empresa,Corporativo,Seattle,Estados Unidos,isabel06@galindo-reyes.info,2024-11-04,63.0
C33781,Heriberto Gras,Persona,Regular,Ciudad de México,México,eveliodel-rio@example.net,2023-07-22,34.0
C33782,Mr. Sean Gilbert,Anónimo,Anónimo,Cali,Colombia,,2024-07-16,
C33783,"Ocasio, Pedraza y Cedillo",Empresa,Corporativo,Querétaro,México,nereanicolau@feliciana.net,2021-05-20,55.0
C33784,Albeiro Mejía Vargas,Persona,Regular,Cancún,México,ncarrillo@example.com,2023-11-18,57.0
C33785,María Fernanda de Sánchez,Anónimo,Anónimo,CALI,Colombia,,2022-03-28,
C33786,Alejandra Whitaker,Anónimo,Anónimo,Valencia,España,,2023-03-01,
C33787,Ricardo Donato Nicolau Morante,Persona,Regular,Austin,Estados Unidos,noelia63@example.com,2024-06-04,18.0
C33788,Reina Florencia Montalvo Villegas,Persona,Regular,Monterrey,México,gcline@example.net,2024-07-02,41.0
C33789,Olga Fajardo,Persona,Regular,Bogotá,Colombia,hsalazar@example.net,2023-11-14,22.0
C33790,Bethany Graves,Persona,Friends Plus,Miami,Estados Unidos,joslucio@example.org,2022-08-09,61.0
C33791,Jenna Jensen,Persona,Regular,Chicago,Estados Unidos,aureliacazorla@example.org,2022-05-03,47.0
C33792,Lucas Reyes,Persona,Regular,Guadalajara,México,albertfigueroa@example.org,2021-11-22,51.0
C33793,María Luisa Linda Barraza Méndez,Anónimo,Anónimo,Bogotá,Colombia,,2025-04-28,
C33794,Albert de Verdejo,Persona,Regular,Querétaro,México,kbusquets@example.net,2021-07-11,29.0
C33795,Alejandro González,Persona,Regular,Guadalajara,México,oteroleire@example.com,2025-05-03,49.0
C33796,Calista Colom Rueda S.L.N.E,Empresa,Corporativo,Medellin,Colombia,isaac43@tecnologias.org,2025-03-26,55.0
C33797,Remigio Conesa Borja,Persona,Regular,Austin,Estados Unidos,garzaroberto@example.org,2020-03-22,35.0
C33798,Isaac Robledo Bañuelos,Persona,Regular,Mérida,México,fortiz@example.net,2021-12-26,45.0
C33799,Jean Obando Sánchez,Persona,Regular,Córdoba,Argentina,wrightjoshua@example.net,2024-06-05,60.0
C33800,Gisela González,Persona,Regular,Barranquilla,Colombia,riveragaspar@example.net,2025-04-10,56.0
C33801,Christopher Clark,Persona,Regular,Nueva York ,Estados Unidos,luisgomez@example.com,2025-02-24,55.0
C33802,Griselda Gámez,Persona,Regular, Córdoba,Argentina,lorenza70@example.org,2021-12-27,19.0
C33803,Dr. Susan Harris,Persona,Regular,Mendoza,Argentina,edisonramirez@example.com,2024-10-10,51.0
C33804,Irene Pastor Catalán,Persona,Friends Plus,Cartagena,Colombia,edelmirabarbera@example.org,2023-11-08,33.0
C33805,María Meneses,Persona,Regular,Boston,Estados Unidos,dcastano@example.org,2022-09-09,51.0
C33806,Nancy Valverde,Persona,Friends Plus,Madrid,España,hudsoncraig@example.org,2022-08-07,61.0
C33807,José Espitia,Persona,Friends Plus,Sevilla,España,ines56@example.org,2023-12-11,18.0
C33808,Proyectos Orosco y Mesa,Empresa,Corporativo,Monterrey,México,david66@mack.net,2024-02-02,52.0
C33809,Consuelo Rivera-Ibáñez,Persona,Friends Plus,Ciudad de México,México,lermabegona@example.org,2021-02-04,62.0
C33810,Claudia Ruth Torres Castro,Persona,Regular,Miami,Estados Unidos,jonesbruce@example.com,2023-05-24,37.0
C33811,Andrea Fajardo,Anónimo,Anónimo,Barranquilla,Colombia,,2021-03-24,
C33812,Mario Simpson,Persona,Regular,Guadalajara,México,rruiz@example.org,2024-07-21,22.0
C33813,Victoria Mena Páez,Persona,Regular,MÉRIDA,México,zacharybrown@example.com,2025-03-01,33.0
C33814,Abraham Negrete Serna,Persona,Regular,Miami,Estados Unidos,timothyarnold@example.com,2020-10-19,33.0
C33815,Arturo Lara Zapata,Persona,Regular, Valencia,España,vmyers@example.org,2023-04-02,20.0
C33816,Sessa Virginia Escalante,Persona,Regular,Ciudad de México,México,aprilgraves@example.net,2020-11-07,31.0
C33817,María María García Bermúdez,Persona,Regular,Madrid,España,vanesaamat@example.org,2022-03-20,51.0
C33818,Ashley Chen,Anónimo,Anónimo,Monterrey,México,,2022-07-16,
C33819,Diana Freeman,Persona,Regular,Austin,Estados Unidos,hgalvan@example.org,2024-07-02,61.0
C33820,Dra. Alta  Gracia Orta,Persona,Regular,QUERÉTARO,México,corey24@example.net,2021-04-23,46.0
C33821,Nayeli Mayte Espinoza,Persona,Friends Plus,Chicago,Estados Unidos,alfonso18@example.org,2024-06-19,19.0
C33822,Héctor Fernando Miranda Sánchez,Persona,Regular,Boston,Estados Unidos,federicocarreon@example.com,2020-03-16,36.0
C33823,Luis Víctor Medina,Persona,Regular,Cartagena,Colombia,amor03@example.com,2025-01-15,37.0
C33824,Angie Daniela Zuluaga Velásquez,Anónimo,Anónimo,Nueva York,Estados Unidos,,2021-09-22,
C33825,Sra. Jaqueline Palacios,Persona,Regular,Barranquilla,Colombia,judithde-anda@example.net,2021-07-09,30.0
C33826,Maria Hernandez,Persona,Regular,QUERÉTARO,México,polomario@example.com,2023-04-01,63.0
C33827,Heidi Schwartz,Anónimo,Anónimo,Bilbao,España,,2025-02-04,
C33828,Elvira María Ramos,Anónimo,Anónimo,Boston,Estados Unidos,,2021-10-13,
C33829,Ayala-Arévalo,Empresa,Corporativo,Madrid,España,sosaartemio@hermanos.es,2020-12-31,31.0
C33830,Kelly Torres,Persona,Regular,Sevilla,España,alberolafelix@example.org,2024-06-05,54.0
C33831,Lilia Gallegos,Persona,Regular,Seattle,Estados Unidos,luzotero@example.com,2020-06-13,38.0
C33832,Ramiro Burgos Bonet,Persona,Regular,Ciudad de México,México,ggonzales@example.org,2020-06-05,61.0
C33833,Brian Brown,Persona,Regular,Bogotá,Colombia,ospinaluz@example.net,2022-07-07,59.0
C33834,Matthew Simmons,Persona,Regular,Cancún,México,teresa55@example.net,2025-03-15,48.0
C33835,Lucía Olivia Prieto,Persona,Friends Plus,Chicago,Estados Unidos,montalvosusana@example.org,2021-12-05,22.0
C33836,Camila Cecilia Gaviria Pineda,Persona,Regular,Medellín,Colombia,jeronimo20@example.net,2025-02-09,57.0
C33837,Harrison-Howard,Empresa,Corporativo,Nueva York,Estados Unidos,albertolozano@trujillo.org,2020-12-21,46.0
C33838,Christopher Cook,Persona,Regular,San Francisco,Estados Unidos,kennethmoore@example.net,2024-07-28,25.0
C33839,Jhonatan Dario Palacios,Persona,Regular,Cali,Colombia,helenagil@example.org,2022-11-27,36.0
C33840,Pablo Londoño,Persona,Regular,Barcelona,España,jacobsstephen@example.org,2024-03-22,62.0
C33841,Irene Jiménez,Persona,Friends Plus,Sevilla,España,kevin01@example.net,2021-10-03,53.0
C33842,Kevin Clark,Persona,Regular,Barranquilla,Colombia,timoteocervantes@example.org,2023-08-15,34.0
C33843,Fredy Fernando Rodríguez Serna,Persona,Regular,Barcelona,España,loreto42@example.org,2020-11-25,60.0
C33844,Diana Eugenia Narváez,Anónimo,Anónimo,Bilbao,España,,2024-05-30,
C33845,Camilo Guillermo Morales Sierra,Persona,Regular,Barcelona,España,vmanzanares@example.com,2020-04-10,45.0
C33846,María Fabiola Godínez,Persona,Friends Plus,Boston,Estados Unidos,rodriguezesther@example.org,2020-07-26,61.0
C33847,Yesenia Laura Padilla,Persona,Regular,Austin ,Estados Unidos,veraisabel@example.com,2024-05-24,38.0
C33848,Linda Cortés Giraldo,Anónimo,Anónimo,Guadalajara,México,,2021-09-10,
C33849,Gabriel Rael,Anónimo,Anónimo,Mérida,México,,2023-02-12,
C33850,Rafa Jurado Rincón,Anónimo,Anónimo,Córdoba,Argentina,,2020-09-03,
C33851,Fernanda Carmen Angulo,Persona,Friends Plus,Bogotá,Colombia,dennislopez@example.com,2021-07-18,58.0
C33852,Minerva Claudia Barrios Tovar,Persona,Regular,Cali,Colombia,bernardatamayo@example.org,2024-04-14,62.0
C33853,Angela Yoder,Anónimo,Anónimo,Sevilla,España,,2025-03-29,
C33854,Larry Miller,Persona,Regular,Monterrey,México,sotoana-maria@example.com,2024-12-15,49.0
C33855,Luis Ángel Evaristo Blázquez Salcedo,Anónimo,Anónimo, Querétaro,México,,2021-06-04,
C33856,Hayden Ross,Persona,Regular,Boston,Estados Unidos,eduardogarcia@example.com,2021-10-29,27.0
C33857,Sr. Cristian Miramontes,Anónimo,Anónimo,Cartagena,Colombia,,2020-09-05,
C33858,Francisco Felipe González,Persona,Regular,Chicago,Estados Unidos,leonardosanchez@example.org,2020-09-14,30.0
C33859,Hernán David Bohórquez López,Persona,Regular,Querétaro,México,dani28@example.com,2024-12-11,60.0
C33860,David Henry,Persona,Regular,San Francisco,Estados Unidos,nlawrence@example.com,2022-03-28,64.0
C33861,Ángel Esteban Castillo Camacho,Persona,Regular,Madrid,España,fabiolanoriega@example.com,2024-09-26,47.0
C33862,Carolina Muñoz Sierra,Persona,Regular,Miami,Estados Unidos,anthony83@example.com,2021-03-16,33.0
C33863,Jason Jackson,Persona,Friends Plus,Seattle,Estados Unidos,aaroncarmona@example.com,2022-11-06,31.0
C33864,Julia Cantero Silva,Anónimo,Anónimo,Cartagena,Colombia,,2023-09-11,
C33865,Erin Parker,Persona,Friends Plus,Medellín,Colombia,palmira90@example.org,2021-10-20,28.0
C33866,Brittany Barton,Persona,Regular,Seattle ,Estados Unidos,humberto58@example.org,2023-08-02,63.0
C33867,Curiel-Orosco S.A.,Empresa,Corporativo,Mendoza,Argentina,martin33@alvarado-casanova.com,2024-08-13,42.0
C33868,Luz Toro García,Persona,Friends Plus, Monterrey,México,robinson59@example.org,2022-11-16,43.0
C33869,Ana Álvarez Sánchez,Anónimo,Anónimo,Córdoba,Argentina,,2020-07-11,
C33870,Michael Moore,Persona,Regular,Monterrey,México,portillomaria-pilar@example.org,2022-11-29,51.0
C33871,Begoña Gálvez Porras,Anónimo,Anónimo, San Francisco,Estados Unidos,,2022-05-31,
C33872,Óscar Toro,Persona,Friends Plus, Barranquilla,Colombia,hurtadocarlos@example.org,2023-12-21,39.0
C33873,Erik Woods,Persona,Regular,Miami,Estados Unidos,rubiowilson@example.com,2023-04-04,39.0
C33874,Mary Mills,Persona,Regular,Los Ángeles,Estados Unidos,nathan20@example.org,2021-01-16,23.0
C33875,Sr. Rafaél Páez,Persona,Friends Plus,Seattle,Estados Unidos,jacobgonzalez@example.net,2020-09-22,52.0
C33876,Jos Zelaya,Persona,Regular,San Francisco,Estados Unidos,prietonatalia@example.com,2024-02-15,40.0
C33877,Jairo Javier Cardozo,Anónimo,Anónimo,San Francisco,Estados Unidos,,2022-01-24,
C33878,Jessica Summers,Persona,Friends Plus,Guadalajara,México,xcervantes@example.com,2022-02-25,32.0
C33879,Junior Vega,Persona,Friends Plus, Madrid,España,pmorgan@example.org,2021-01-26,28.0
C33880,Carolina Yulieth Marín,Persona,Regular,Boston,Estados Unidos,gjuarez@example.org,2024-10-24,57.0
C33881,Randy Andersen,Persona,Regular,Cali,Colombia,utodd@example.net,2022-07-28,21.0
C33882,Sandra Simpson,Persona,Regular,Valencia,España,esteban76@example.net,2023-11-09,18.0
C33883,Francis Lyons,Persona,Regular,BARRANQUILLA,Colombia,almatellez@example.net,2024-10-21,44.0
C33884,Logística del Sur S.A.,Empresa,Corporativo,Cartagena,Colombia,eliana12@pena.info,2023-01-14,18.0
C33885,Sharon Cannon,Persona,Regular,Boston ,Estados Unidos,robertrodgers@example.org,2022-02-25,47.0
C33886,Gerardo Jacobo Bustos Figueroa,Persona,Friends Plus,VALENCIA,España,arriagabernabe@example.org,2021-02-26,22.0
C33887,Ariel Alemany,Persona,Regular,Chicago,Estados Unidos,rvasquez@example.org,2020-12-05,56.0
C33888,Sra. Rosalia Amaya,Persona,Regular, Nueva York,Estados Unidos,milagros52@example.com,2020-03-02,40.0
C33889,Andrés Víctor Castañeda Romero,Persona,Friends Plus,Sevilla,España,hamiltonkelli@example.com,2022-01-28,33.0
C33890,Bernardo David Zambrano,Persona,Friends Plus,Mendoza,Argentina,mendozamercedes@example.com,2021-07-21,42.0
C33891,Sonya Stanton,Persona,Regular,Austin,Estados Unidos,ztrevino@example.org,2020-07-03,54.0
C33892,Deborah Hill MD,Persona,Regular,NUEVA YORK,Estados Unidos,adoracion12@example.com,2024-03-12,64.0
C33893,Cecilia Bustamante,Persona,Regular,Barranquilla,Colombia,susanagamez@example.org,2023-07-13,50.0
C33894,Dra. Rocío Nájera,Persona,Regular,BARCELONA,España,usanchez@example.net,2021-11-22,50.0
C33895,Irene Duarte Mayoral,Persona,Regular,Buenos Aires,Argentina,cazaresfrancisca@example.com,2022-03-10,43.0
C33896,Benjamin Burns,Anónimo,Anónimo,Bogotá,Colombia,,2025-03-17,
C33897,Julio Juan Guillen Anaya,Persona,Regular,Mendoza,Argentina,avalverde@example.org,2023-03-10,31.0
C33898,Mercedes Rodríguez,Persona,Regular,SAN FRANCISCO,Estados Unidos,zmora@example.org,2023-01-15,45.0
C33899,Tony Golden,Anónimo,Anónimo,Austin,Estados Unidos,,2021-01-19,
C33900,Porfirio Montes Lemus,Anónimo,Anónimo,Cancún,México,,2022-07-12,
C33901,Josué Reina Yáñez,Persona,Regular,Bilbao,España,spina@example.net,2022-06-19,62.0
C33902,Heidi Burke,Persona,Friends Plus,Barranquilla,Colombia,ruelasjose-emilio@example.net,2023-03-10,53.0
C33903,Sarah Barnett,Anónimo,Anónimo,Cartagena,Colombia,,2020-06-25,
C33904,Kyle Harris,Persona,Regular,Valencia,España,marcogutierrez@example.net,2024-08-17,47.0
C33905,Patricia Dixon,Persona,Regular,Guadalajara,México,losadionisio@example.org,2020-10-17,19.0
C33906,Marina Flórez,Anónimo,Anónimo,Nueva York,Estados Unidos,,2020-01-05,
C33907,Teresa Roberts,Persona,Regular,Rosario,Argentina,adolfo21@example.net,2022-05-12,46.0
C33908,Cecilia Liliana Vázquez,Persona,Regular,Austin,Estados Unidos,pdiaz@example.com,2023-07-27,59.0
C33909,Elsa Gloria Velásquez,Persona,Friends Plus,Los Ángeles,Estados Unidos,rosendogalvez@example.com,2021-09-11,41.0
C33910,Miguel Garcia,Anónimo,Anónimo,Querétaro,México,,2025-03-26,
C33911,"Gómez, Contreras and Bedoya",Empresa,Corporativo,Seattle,Estados Unidos,pquiroga@flora.org,2023-06-25,38.0
C33912,Gabriela Murillo,Anónimo,Anónimo, Bogotá,Colombia,,2023-05-20,
C33913,Vanesa Clemente Vicens,Persona,Regular,Los Ángeles,Estados Unidos,david29@example.com,2025-04-12,28.0
C33914,Patricia Sofía Caicedo,Anónimo,Anónimo,Chicago,Estados Unidos,,2022-11-02,
C33915,Jose Luis Reina Ibañez,Persona,Regular,Barcelona,España,clarabanuelos@example.com,2020-11-17,42.0
C33916,Dr. Adán Cervántez,Persona,Regular,Austin,Estados Unidos,garibayjorge-luis@example.com,2021-01-02,24.0
C33917,Aroa Chaves Escalona,Persona,Regular,Córdoba,Argentina,sgonzalez@example.com,2023-05-04,36.0
C33918,Emma Ortiz,Persona,Regular,Los Ángeles,Estados Unidos,spera@example.com,2022-11-23,58.0
C33919,Sr. Jesús Bustamante,Anónimo,Anónimo,Madrid,España,,2023-06-07,
C33920,Martha Vargas,Persona,Friends Plus,Barcelona,España,orodriguez@example.org,2024-08-25,63.0
C33921,Clifford Dixon,Persona,Regular,Bogotá,Colombia,colomamanda@example.net,2021-10-21,58.0
C33922,Andrés Rojas,Persona,Regular,Valencia,España,teodoro03@example.org,2024-02-25,63.0
C33923,Singh Group,Empresa,Corporativo,Valencia,España,dbarela@industrias.com,2021-08-16,52.0
C33924,Clifford Miller,Persona,Friends Plus,Barcelona,España,cavila@example.net,2021-10-02,59.0
C33925,Reynaldo Pascual Heredia Carrasco,Persona,Friends Plus,Barranquilla,Colombia,castillorobert@example.org,2024-10-28,34.0
C33926,Daniel Palacio,Persona,Regular,MEDELLÍN,Colombia,rosalinaoller@example.com,2020-01-13,63.0
C33927,Laura Ross,Persona,Regular,Córdoba,Argentina,cardonatatiana@example.net,2020-02-01,20.0
C33928,Elkin Luis Silva,Persona,Friends Plus,Miami,Estados Unidos,bienvenida20@example.com,2021-01-02,48.0
C33929,Hipólito Novoa Arribas,Persona,Regular,Miami,Estados Unidos,carolina44@example.com,2021-06-04,57.0
C33930,Bianca Carla Cardenas,Persona,Regular,Monterrey ,México,elias64@example.net,2020-10-27,26.0
C33931,Maura Navas,Persona,Regular,Los Ángeles,Estados Unidos,osunamarianela@example.net,2023-02-09,63.0
C33932,Timothy Solis,Persona,Friends Plus,Austin,Estados Unidos,herreraalvaro@example.org,2021-06-21,28.0
C33933,Andre Perkins,Persona,Regular,Bilbao,España,catalina28@example.net,2020-01-05,37.0
C33934,Pilar Rosario,Persona,Regular,Madrid,España,dvargas@example.com,2022-06-22,45.0
C33935,Comercial OQ S.A.,Empresa,Corporativo,Rosario,Argentina,felipa04@talleres.com,2022-06-13,18.0
C33936,Judith Diana Mercado Torres,Anónimo,Anónimo,Cartagena,Colombia,,2021-02-13,
